sofascore_slug,transfermarkt_url,player_name,season,league,position_label,heatmap_filename,General_MP,General_MIN,General_GLS,General_AST,General_ASR,Shooting_MP,Shooting_GLS,Shooting_TOS,Shooting_SOT,Shooting_BCM,Team play_MP,Team play_AST,Team play_KEYP,Team play_BCC,Team play_SDR,Passing_MP,Passing_APS,Passing_APS%,Passing_ALB,Passing_LBA%,Passing_ACR,Passing_CA%,Defending_MP,Defending_CLS,Defending_YC,Defending_RC,Defending_ELTG,Defending_DRP,Defending_TACK,Defending_INT,Defending_BLS,Defending_ADW,Additional_MP,Additional_GLS,Additional_xG,Additional_AST,Additional_xA,Additional_GI,Additional_xGI
lilian-brassier/988907,https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960,Lilian Brassier,23/24,Ligue 1,Centre-Back,lilian-brassier_988907_23-24_Ligue1.png,30,2679,3,0,7.05,30,3,12,4,0,30,0,6,1,12,30,1499,83.1,175,49.6,3,60.0,30,14,10,1,0,12,31,41,21,55,30,3,1.07,0,0.93,3,2.00
lilian-brassier/988907,https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960,Lilian Brassier,22/23,Ligue 1,Centre-Back,lilian-brassier_988907_22-23_Ligue1.png,36,3093,0,0,6.82,36,0,20,3,0,36,0,8,3,13,36,1169,78.3,156,46.0,8,24.2,36,8,5,0,0,9,42,53,19,61,36,0,1.10,0,1.37,0,2.47
lilian-brassier/988907,https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960,Lilian Brassier,21/22,Ligue 1,Centre-Back,lilian-brassier_988907_21-22_Ligue1.png,31,2257,1,0,6.79,31,1,11,2,0,31,0,8,0,5,31,972,80.7,122,49.8,1,5.9,31,3,4,0,0,11,40,32,21,44,31,1,,0,,1,
lilian-brassier/988907,https://www.transfermarkt.com/lilian-brassier/profil/spieler/485960,Lilian Brassier,19/20,Ligue 2,Left-Back,lilian-brassier_988907_19-20_Ligue2.png,24,1970,0,2,6.72,24,0,12,2,1,24,2,10,2,25,24,666,74.1,61,38.9,15,20.0,24,8,6,0,0,12,28,22,4,36,24,0,,2,,2,
lindon-selahi/922945,https://www.transfermarkt.com/lindon-selahi/profil/spieler/340172,Lindon Selahi,19/20,Eredivisie,Central Midfield,lindon-selahi_922945_19-20_VriendenLoterijEredivisie.png,25,1877,2,1,6.86,25,2,14,3,0,25,1,8,3,28,25,566,78.5,20,35.7,3,16.7,25,3,8,0,0,52,99,35,3,33,25,2,,1,,3,
lindsay-rose/113387,https://www.transfermarkt.com/lindsay-rose/profil/spieler/135490,Lindsay Rose,21/22,Ekstraklasa,Centre-Back,lindsay-rose_113387_21-22_Ekstraklasa.png,19,1514,0,0,6.89,19,0,11,5,2,19,0,5,1,4,19,605,79.6,45,38.5,4,23.5,19,4,2,0,1,9,41,32,11,33,19,0,,0,,0,
lindsay-rose/113387,https://www.transfermarkt.com/lindsay-rose/profil/spieler/135490,Lindsay Rose,17/18,Ligue 2,Centre-Back,lindsay-rose_113387_17-18_Ligue2.png,20,1671,4,0,6.99,20,4,15,6,1,20,0,2,0,16,20,810,84.4,94,59.1,5,18.5,20,5,2,0,0,21,38,24,10,39,20,4,,0,,4,
lino-tempelmann/886133,https://www.transfermarkt.com/lino-tempelmann/profil/spieler/378883,Lino Tempelmann,24/25,2. Bundesliga,Central Midfield,lino-tempelmann_886133_24-25_2Bundesliga.png,23,1820,7,2,7.14,23,7,51,14,2,23,2,12,2,20,23,543,79.4,46,60.5,2,10.0,23,5,5,0,0,9,37,20,6,29,23,7,,2,,9,
lino-tempelmann/886133,https://www.transfermarkt.com/lino-tempelmann/profil/spieler/378883,Lino Tempelmann,22/23,2. Bundesliga,Central Midfield,lino-tempelmann_886133_22-23_2Bundesliga.png,31,2711,2,2,6.85,31,2,63,11,2,31,2,26,2,43,31,832,80.2,45,45.9,6,33.3,31,9,6,0,0,16,39,20,7,43,31,2,,2,,4,
lino-tempelmann/886133,https://www.transfermarkt.com/lino-tempelmann/profil/spieler/378883,Lino Tempelmann,21/22,2. Bundesliga,Central Midfield,lino-tempelmann_886133_21-22_2Bundesliga.png,31,2471,4,3,6.92,31,4,38,12,3,31,3,16,2,45,31,895,81.4,45,44.1,2,14.3,31,5,11,0,0,12,46,28,10,52,31,4,,3,,7,
linton-maina/921033,https://www.transfermarkt.com/linton-maina/profil/spieler/335103,Linton Maina,19/20,2. Bundesliga,Right Winger,linton-maina_921033_19-20_2Bundesliga.png,24,1611,2,4,6.76,24,2,26,6,3,24,4,30,7,43,24,333,73.8,14,43.8,11,19.0,24,1,1,0,0,22,20,9,,4,24,2,,4,,6,
linton-maina/921033,https://www.transfermarkt.com/linton-maina/profil/spieler/335103,Linton Maina,21/22,2. Bundesliga,Left Winger,linton-maina_921033_21-22_2Bundesliga.png,27,1612,6,1,6.72,27,6,42,14,3,27,1,16,4,33,27,328,72.1,10,43.5,3,20.0,27,0,2,0,0,17,23,8,,3,27,6,,1,,7,
linus-gechter/1129364,https://www.transfermarkt.com/linus-gechter/profil/spieler/692734,Linus Gechter,24/25,2. Bundesliga,Centre-Back,linus-gechter_1129364_24-25_2Bundesliga.png,21,1623,1,2,7.00,21,1,14,2,1,21,2,11,0,9,21,1073,90.6,64,60.4,4,57.1,21,3,3,1,1,9,34,23,12,43,21,1,,2,,3,
linus-wahlqvist/279533,https://www.transfermarkt.com/linus-wahlqvist/profil/spieler/249125,Linus Wahlqvist,25/26,Ekstraklasa,Right-Back,linus-wahlqvist_279533_25-26_Ekstraklasa.png,14,1233,0,0,6.42,14,0,10,1,1,14,0,7,1,0,14,346,77.9,18,35.3,2,20.0,14,1,4,0,0,9,14,13,6,22,14,0,,0,,0,
linus-wahlqvist/279533,https://www.transfermarkt.com/linus-wahlqvist/profil/spieler/249125,Linus Wahlqvist,24/25,Ekstraklasa,Right-Back,linus-wahlqvist_279533_24-25_Ekstraklasa.png,32,2828,2,1,7.14,32,2,23,7,2,32,1,35,7,4,32,1062,82.3,59,50.4,11,28.2,32,12,6,0,1,9,43,31,10,60,32,2,,1,,3,
linus-wahlqvist/279533,https://www.transfermarkt.com/linus-wahlqvist/profil/spieler/249125,Linus Wahlqvist,23/24,Ekstraklasa,Right-Back,linus-wahlqvist_279533_23-24_Ekstraklasa.png,32,2786,0,4,7.13,32,0,32,8,7,32,4,33,6,8,32,1116,81.6,64,48.1,13,18.1,32,7,5,0,0,11,45,46,9,56,32,0,,4,,4,
linus-wahlqvist/279533,https://www.transfermarkt.com/linus-wahlqvist/profil/spieler/249125,Linus Wahlqvist,18/19,2. Bundesliga,Right-Back,linus-wahlqvist_279533_18-19_2Bundesliga.png,29,2260,0,3,6.65,29,0,24,2,2,29,3,11,2,5,29,642,73.4,34,33.3,6,12.5,29,7,3,0,0,21,34,40,5,55,29,0,,3,,3,
lion-lauberbach/886171,https://www.transfermarkt.com/lion-lauberbach/profil/spieler/307800,Lion Lauberbach,22/23,2. Bundesliga,Centre-Forward,lion-lauberbach_886171_22-23_2Bundesliga.png,34,1772,4,2,6.60,34,4,46,15,6,34,2,13,2,22,34,227,58.4,10,45.5,0,,34,0,1,0,0,17,16,5,3,51,34,4,,2,,6,
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,24/25,Süper Lig,Left-Back,lionel-carole_122922_24-25_TrendyolSperLig.png,31,2486,0,0,6.75,31,0,,,0,31,0,15,2,9,31,1074,82.7,92,50.0,7,26.9,31,6,2,0,2,14,30,41,10,39,31,0,,0,1.03,0,1.03
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,23/24,Süper Lig,Left-Back,lionel-carole_122922_23-24_TrendyolSperLig.png,28,2199,0,1,6.78,28,0,4,1,0,28,1,12,3,8,28,931,81.0,70,53.0,5,17.9,28,5,2,0,1,13,23,37,6,39,28,0,0.08,1,1.23,1,1.31
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,22/23,Süper Lig,Left-Back,lionel-carole_122922_22-23_TrendyolSperLig.png,23,2004,0,1,6.85,23,0,6,1,0,23,1,18,1,13,23,930,81.8,96,59.6,9,34.6,23,6,4,0,1,8,22,41,1,30,23,0,,1,,1,
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,21/22,Süper Lig,Left-Back,lionel-carole_122922_21-22_TrendyolSperLig.png,31,2650,0,2,6.67,31,0,10,2,2,31,2,14,2,14,31,913,76.7,64,41.3,12,18.8,31,7,5,0,0,19,43,50,10,33,31,0,,2,,2,
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,19/20,Ligue 1,Left-Back,lionel-carole_122922_19-20_Ligue1.png,18,1276,0,0,6.82,18,0,5,0,0,18,0,15,1,14,18,521,80.7,49,57.6,7,14.0,18,2,3,0,0,4,23,19,1,23,18,0,,0,,0,
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,18/19,Ligue 1,Left-Back,lionel-carole_122922_18-19_Ligue1.png,23,1728,0,3,6.75,23,0,8,2,0,23,3,22,1,10,23,651,79.7,33,50.8,10,19.6,23,4,2,0,0,5,25,32,5,27,23,0,,3,,3,
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,16/17,Süper Lig,Left-Back,lionel-carole_122922_16-17_TrendyolSperLig.png,25,2199,0,3,6.91,25,0,4,1,0,25,3,25,2,34,25,1181,85.1,51,51.5,12,19.4,25,7,4,0,0,8,33,60,2,40,25,0,,3,,3,
lionel-carole/122922,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,Lionel Carole,15/16,Süper Lig,Left-Back,,19,1426,0,1,6.98,19,0,1,0,0,19,1,18,6,16,19,637,82.0,34,56.7,14,36.8,19,3,5,1,0,7,37,46,6,30,19,0,,1,,1,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,21/22,Ligue 1,Right Winger,lionel-messi_12994_21-22_Ligue1.png,26,2152,6,14,7.75,26,6,89,29,11,26,14,64,17,64,26,1390,86.7,80,77.7,8,25.0,26,7,0,0,0,10,10,4,,5,26,6,,14,,20,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,19/20,LaLiga,Right Winger,lionel-messi_12994_19-20_LaLiga.png,33,2880,25,21,8.43,33,25,159,71,13,33,21,90,36,182,33,1631,82.6,71,66.4,27,23.7,33,14,4,0,0,18,21,7,,10,33,25,,21,,46,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,18/19,LaLiga,Right Winger,lionel-messi_12994_18-19_LaLiga.png,34,2710,36,13,8.43,34,36,170,87,13,34,13,93,34,134,34,1487,81.3,115,74.7,14,17.9,34,14,3,0,0,16,12,3,,7,34,36,,13,,49,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,16/17,LaLiga,Right Winger,lionel-messi_12994_16-17_LaLiga.png,34,2832,37,9,8.36,34,37,179,77,9,34,9,83,25,126,34,1320,80.2,92,68.1,11,25.6,34,9,6,0,0,13,23,7,,6,34,37,,9,,46,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,15/16,LaLiga,Right Winger,lionel-messi_12994_15-16_LaLiga.png,33,2728,26,16,8.43,33,26,158,75,18,33,16,82,37,117,33,1505,81.9,117,72.2,14,29.2,33,14,3,0,0,7,11,6,,5,33,26,,16,,42,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,22/23,Ligue 1,Centre-Forward,lionel-messi_12994_22-23_Ligue1.png,32,2842,16,16,8.11,32,16,129,57,12,32,16,95,29,102,32,1605,83.1,87,71.3,34,37.4,32,9,0,0,0,16,26,2,,1,32,16,15.49,16,16.23,32,31.72
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,20/21,LaLiga,Centre-Forward,lionel-messi_12994_20-21_LaLiga.png,35,3023,30,9,8.33,35,30,196,91,11,35,9,81,22,159,35,1914,85.1,71,74.0,35,27.8,35,11,4,0,2,11,18,6,,7,35,30,,9,,39,
lionel-messi/12994,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,Lionel Messi,17/18,LaLiga,Second Striker,lionel-messi_12994_17-18_LaLiga.png,36,2996,34,12,8.48,36,34,197,96,18,36,12,89,30,185,36,1529,81.2,75,67.6,11,21.2,36,17,3,0,0,16,17,7,1,8,36,34,,12,,46,
liziero/822510,https://www.transfermarkt.com/liziero/profil/spieler/401526,Liziero,23/24,Super League,Central Midfield,liziero_822510_23-24_SwissSuperLeague.png,28,2049,3,4,7.18,28,3,21,7,2,28,4,37,6,28,28,885,83.3,91,62.3,15,31.3,28,1,4,0,0,39,58,39,3,9,28,3,,4,,7,
ljuban-crepulja/89346,https://www.transfermarkt.com/ljuban-crepulja/profil/spieler/238474,Ljuban Crepulja,23/24,SuperLiga,Defensive Midfield,ljuban-crepulja_89346_23-24_RomanianSuperLiga.png,35,2902,0,0,6.92,35,0,8,2,0,35,0,11,0,13,35,1402,85.1,80,61.1,0,,35,7,3,0,0,41,76,32,13,33,35,0,,0,,0,
ljuban-crepulja/89346,https://www.transfermarkt.com/ljuban-crepulja/profil/spieler/238474,Ljuban Crepulja,22/23,SuperLiga,Defensive Midfield,ljuban-crepulja_89346_22-23_RomanianSuperLiga.png,20,1491,0,0,6.86,20,0,7,0,0,20,0,13,0,0,20,906,89.0,55,67.9,2,20.0,20,4,4,0,1,20,49,13,8,11,20,0,,0,,0,
lloyd-kelly/865167,https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116,Lloyd Kelly,22/23,Premier League,Centre-Back,lloyd-kelly_865167_22-23_PremierLeague.png,23,2041,0,2,6.80,23,0,3,0,0,23,2,7,0,1,23,844,81.4,61,37.0,3,21.4,23,5,3,0,0,6,33,26,15,36,23,0,0.19,2,0.81,2,1.00
logan-costa/911853,https://www.transfermarkt.com/logan-costa/profil/spieler/484988,Logan Costa,23/24,Ligue 1,Centre-Back,logan-costa_911853_23-24_Ligue1.png,31,2648,1,1,6.97,31,1,14,4,3,31,1,6,1,6,31,1472,84.1,113,48.3,2,16.7,31,5,6,0,0,9,40,23,27,64,31,1,1.36,1,0.72,2,2.08
logan-ndenbe/877029,https://www.transfermarkt.com/logan-ndenbe/profil/spieler/481634,Logan Ndenbe,21/22,Ligue 2,Left-Back,logan-ndenbe_877029_21-22_Ligue2.png,12,1070,0,1,6.66,12,0,5,3,1,12,1,6,1,10,12,349,82.7,18,40.9,7,20.6,12,2,0,1,0,7,20,14,2,7,12,0,,1,,1,
loic-bade/1006489,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,Loic Bade,20/21,Ligue 1,Centre-Back,loic-bade_1006489_20-21_Ligue1.png,31,2610,0,0,6.95,31,0,11,3,1,31,0,7,0,23,31,1665,85.4,113,46.9,3,60.0,31,6,10,1,0,25,57,74,17,112,31,0,,0,,0,
loic-bessile/826213,https://www.transfermarkt.com/loic-bessile/profil/spieler/371150,Loic Bessile,25/26,Niké Liga,Centre-Back,loic-bessile_826213_25-26_NikLiga.png,13,1125,1,0,6.72,13,1,7,1,1,13,0,3,1,3,13,553,86.4,37,44.6,0,,13,2,1,0,1,6,16,14,11,35,13,1,,0,,1,
loide-augusto/1110708,https://www.transfermarkt.com/loide-augusto/profil/spieler/696693,Loide Augusto,23/24,Süper Lig,Right-Back,loide-augusto_1110708_23-24_TrendyolSperLig.png,26,1797,3,2,6.92,26,3,21,4,1,26,2,13,2,54,26,723,83.5,21,41.2,10,19.6,26,2,6,0,0,5,40,20,9,21,26,3,1.07,2,1.97,5,3.04
lois-openda/835480,https://www.transfermarkt.com/lois-openda/profil/spieler/368887,Lois Openda,24/25,Bundesliga,Centre-Forward,lois-openda_835480_24-25_Bundesliga.png,33,2463,9,5,7.05,33,9,78,33,13,33,5,29,7,22,33,372,66.7,11,50.0,2,7.4,33,6,4,1,0,8,9,5,1,21,33,9,9.04,5,2.30,14,11.34
lois-openda/835480,https://www.transfermarkt.com/lois-openda/profil/spieler/368887,Lois Openda,23/24,Bundesliga,Centre-Forward,lois-openda_835480_23-24_Bundesliga.png,34,2716,24,7,7.35,34,24,121,62,22,34,7,35,11,20,34,332,69.2,7,50.0,7,21.9,34,1,4,0,0,6,3,5,3,24,34,24,22.24,7,4.57,31,26.81
lois-openda/835480,https://www.transfermarkt.com/lois-openda/profil/spieler/368887,Lois Openda,22/23,Ligue 1,Centre-Forward,lois-openda_835480_22-23_Ligue1.png,38,2530,21,4,7.14,38,21,104,51,13,38,4,24,12,19,38,287,71.2,8,57.1,2,6.7,38,0,2,0,0,11,11,2,,13,38,21,18.41,4,3.66,25,22.07
loreintz-rosier/954812,https://www.transfermarkt.com/loreintz-rosier/profil/spieler/586855,Loreintz Rosier,24/25,Eredivisie,Defensive Midfield,loreintz-rosier_954812_24-25_VriendenLoterijEredivisie.png,31,2150,3,1,6.96,31,3,20,5,1,31,1,9,2,15,31,974,80.5,73,46.5,4,57.1,31,5,6,0,0,19,41,41,16,50,31,3,1.46,1,1.37,4,2.84
loreintz-rosier/954812,https://www.transfermarkt.com/loreintz-rosier/profil/spieler/586855,Loreintz Rosier,23/24,Eredivisie,Defensive Midfield,loreintz-rosier_954812_23-24_VriendenLoterijEredivisie.png,30,1707,1,0,6.94,30,1,20,5,0,30,0,11,1,7,30,583,76.6,52,55.9,2,25.0,30,6,4,0,0,17,58,41,7,56,30,1,0.81,0,1.35,1,2.16
loreintz-rosier/954812,https://www.transfermarkt.com/loreintz-rosier/profil/spieler/586855,Loreintz Rosier,21/22,Liga Portugal,Defensive Midfield,loreintz-rosier_954812_21-22_LigaPortugalBetclic.png,32,2292,3,1,6.93,32,3,30,9,1,32,1,23,1,11,32,742,77.1,57,54.8,3,23.1,32,5,5,1,1,23,65,30,8,67,32,3,,1,,4,
loren-moron/893063,https://www.transfermarkt.com/loren-moron/profil/spieler/354741,Loren Moron,19/20,LaLiga,Centre-Forward,loren-moron_893063_19-20_LaLiga.png,36,2049,10,3,6.86,36,10,52,18,6,36,3,18,6,14,36,182,66.2,11,61.1,2,18.2,36,0,2,1,0,14,18,9,6,42,36,10,,3,,13,
loren-moron/893063,https://www.transfermarkt.com/loren-moron/profil/spieler/354741,Loren Moron,18/19,LaLiga,Centre-Forward,loren-moron_893063_18-19_LaLiga.png,33,1963,6,0,6.76,33,6,58,28,8,33,0,11,3,15,33,254,75.4,3,27.3,0,,33,2,3,0,0,21,18,6,1,25,33,6,,0,,6,
loren-moron/893063,https://www.transfermarkt.com/loren-moron/profil/spieler/354741,Loren Moron,17/18,LaLiga,Centre-Forward,loren-moron_893063_17-18_LaLiga.png,15,1064,7,0,6.97,15,7,29,14,2,15,0,7,3,19,15,136,72.0,4,44.4,1,25.0,15,1,3,0,0,13,14,1,1,14,15,7,,0,,7,
lorenco-simic/791203,https://www.transfermarkt.com/lorenco-simic/profil/spieler/226093,Lorenco Simic,24/25,Serie B,Centre-Back,lorenco-simic_791203_24-25_SerieB.png,14,1073,2,0,7.36,14,2,16,7,0,14,0,1,0,0,14,351,77.5,38,47.5,0,,14,4,1,0,1,8,26,27,16,93,14,2,,0,,2,
lorenco-simic/791203,https://www.transfermarkt.com/lorenco-simic/profil/spieler/226093,Lorenco Simic,22/23,Serie B,Centre-Back,lorenco-simic_791203_22-23_SerieB.png,26,2117,2,0,6.88,26,2,15,4,2,26,0,5,0,5,26,704,75.9,94,48.0,1,8.3,26,4,7,1,0,7,23,60,18,116,26,2,,0,,2,
lorenz-assignon/1009334,https://www.transfermarkt.com/lorenz-assignon/profil/spieler/711969,Lorenz Assignon,23/24,Premier League,Right-Back,lorenz-assignon_1009334_23-24_PremierLeague.png,15,1237,1,2,6.64,15,1,9,4,0,15,2,13,3,13,15,266,75.6,3,15.8,5,17.2,15,0,4,1,0,13,35,19,7,13,15,1,0.40,2,1.58,3,1.98
lorenzo-colombo/930191,https://www.transfermarkt.com/lorenzo-colombo/profil/spieler/487843,Lorenzo Colombo,21/22,Serie B,Centre-Forward,lorenzo-colombo_930191_21-22_SerieB.png,34,2087,6,0,6.72,34,6,71,21,8,34,0,22,1,31,34,354,68.3,9,40.9,1,6.7,34,1,8,1,0,18,29,5,2,41,34,6,,0,,6,
lorenzo-crisetig/104922,https://www.transfermarkt.com/lorenzo-crisetig/profil/spieler/110928,Lorenzo Crisetig,22/23,Serie B,Defensive Midfield,lorenzo-crisetig_104922_22-23_SerieB.png,29,1808,1,0,6.77,29,1,9,1,0,29,0,13,1,9,29,779,84.5,52,62.7,4,57.1,29,3,5,0,0,13,26,35,6,26,29,1,,0,,1,
lorenzo-crisetig/104922,https://www.transfermarkt.com/lorenzo-crisetig/profil/spieler/110928,Lorenzo Crisetig,21/22,Serie B,Defensive Midfield,lorenzo-crisetig_104922_21-22_SerieB.png,36,3065,0,0,6.79,36,0,11,3,0,36,0,22,0,9,36,1341,81.7,100,53.5,1,16.7,36,10,12,0,0,40,79,43,12,46,36,0,,0,,0,
lorenzo-crisetig/104922,https://www.transfermarkt.com/lorenzo-crisetig/profil/spieler/110928,Lorenzo Crisetig,20/21,Serie B,Defensive Midfield,lorenzo-crisetig_104922_20-21_SerieB.png,35,2812,2,4,6.92,35,2,20,8,1,35,4,35,5,14,35,1220,79.9,119,58.6,20,29.0,35,8,9,1,0,30,62,40,7,53,35,2,,4,,6,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,24/25,Serie B,Right-Back,lorenzo-dickmann_558552_24-25_SerieB.png,36,2930,0,2,6.87,36,0,33,9,0,36,2,27,3,18,36,764,72.2,77,39.3,24,23.8,36,8,10,0,0,48,70,28,5,21,36,0,,2,,2,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,23/24,Serie B,Right-Back,lorenzo-dickmann_558552_23-24_SerieB.png,37,3293,1,3,6.90,37,1,35,7,0,37,3,40,4,24,37,943,75.9,51,29.5,30,25.4,37,9,8,0,0,30,65,39,7,27,37,1,,3,,4,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,22/23,Serie B,Right-Back,lorenzo-dickmann_558552_22-23_SerieB.png,36,2918,3,2,6.82,36,3,33,7,1,36,2,40,1,9,36,962,77.4,70,42.4,32,22.9,36,4,7,0,0,36,52,40,6,12,36,3,,2,,5,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,21/22,Serie B,Right-Back,lorenzo-dickmann_558552_21-22_SerieB.png,32,2710,3,3,6.83,32,3,25,6,1,32,3,33,6,26,32,828,73.0,74,39.8,20,24.4,32,7,6,1,0,28,49,57,8,20,32,3,,3,,6,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,19/20,Serie B,Right-Back,lorenzo-dickmann_558552_19-20_SerieB.png,35,3163,2,1,6.93,35,2,28,7,0,35,1,33,2,33,35,1228,80.1,83,40.3,22,23.2,35,10,9,0,0,45,91,50,5,14,35,2,,1,,3,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,24/25,Serie B,Right Midfield,lorenzo-dickmann_558552_24-25_SerieB.png,36,2930,0,2,6.87,36,0,33,9,0,36,2,27,3,18,36,764,72.2,77,39.3,24,23.8,36,8,10,0,0,48,70,28,5,21,36,0,,2,,2,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,23/24,Serie B,Right Midfield,lorenzo-dickmann_558552_23-24_SerieB.png,37,3293,1,3,6.90,37,1,35,7,0,37,3,40,4,24,37,943,75.9,51,29.5,30,25.4,37,9,8,0,0,30,65,39,7,27,37,1,,3,,4,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,22/23,Serie B,Right Midfield,lorenzo-dickmann_558552_22-23_SerieB.png,36,2918,3,2,6.82,36,3,33,7,1,36,2,40,1,9,36,962,77.4,70,42.4,32,22.9,36,4,7,0,0,36,52,40,6,12,36,3,,2,,5,
lorenzo-dickmann/558552,https://www.transfermarkt.com/lorenzo-dickmann/profil/spieler/283060,Lorenzo Dickmann,20/21,Serie B,Right Midfield,lorenzo-dickmann_558552_20-21_SerieB.png,33,2113,0,3,6.76,33,0,29,3,2,33,3,26,5,16,33,630,73.8,35,38.0,23,25.6,33,5,3,1,2,15,60,29,2,10,33,0,,3,,3,
lorenzo-lucca/962364,https://www.transfermarkt.com/lorenzo-lucca/profil/spieler/572265,Lorenzo Lucca,21/22,Serie B,Centre-Forward,lorenzo-lucca_962364_21-22_SerieB.png,34,1938,6,4,6.88,34,6,53,22,5,34,4,21,3,5,34,242,66.9,7,70.0,0,,34,0,7,2,0,4,7,1,8,89,34,6,,4,,10,
lorenzo-pirola/965014,https://www.transfermarkt.com/lorenzo-pirola/profil/spieler/487834,Lorenzo Pirola,23/24,Serie A,Centre-Back,lorenzo-pirola_965014_23-24_SerieA.png,27,1991,1,0,6.75,27,1,15,4,1,27,0,1,0,0,27,857,83.4,38,36.9,1,50.0,27,0,4,0,1,13,39,25,30,58,27,1,0.92,0,0.13,1,1.05
lorenzo-pirola/965014,https://www.transfermarkt.com/lorenzo-pirola/profil/spieler/487834,Lorenzo Pirola,22/23,Serie A,Centre-Back,lorenzo-pirola_965014_22-23_SerieA.png,26,1948,2,0,6.82,26,2,13,2,1,26,0,3,0,5,26,786,80.6,36,35.6,0,,26,3,4,0,1,8,34,30,35,48,26,2,1.48,0,0.40,2,1.87
lorenzo-pirola/965014,https://www.transfermarkt.com/lorenzo-pirola/profil/spieler/487834,Lorenzo Pirola,20/21,Serie B,Centre-Back,lorenzo-pirola_965014_20-21_SerieB.png,14,1203,0,0,7.12,14,0,11,1,1,14,0,4,2,2,14,785,88.5,31,43.1,,,14,7,3,1,1,8,23,29,15,40,14,0,,0,,0,
lorenzo-sgarbi/907475,https://www.transfermarkt.com/filippo-sgarbi/profil/spieler/394920,Lorenzo Sgarbi,24/25,Serie B,Centre-Back,lorenzo-sgarbi_907475_24-25_SerieB.png,19,486,0,2,6.64,19,0,9,0,0,19,2,12,3,3,19,110,75.3,5,62.5,13,38.2,19,0,1,1,0,1,3,0,,5,19,0,,2,,2,
lorenzo-tosto/1466118,https://www.transfermarkt.com/lorenzo-tosto/profil/spieler/942814,Lorenzo Tosto,23/24,Primavera 1,Centre-Back,lorenzo-tosto_1466118_23-24_CampionatoPrimavera1.png,15,1193,1,0,6.87,15,1,6,2,0,15,0,4,0,6,15,528,83.7,77,63.1,1,11.1,15,3,1,0,0,16,5,24,12,15,15,1,0.42,0,0.14,1,0.56
lorenzo-venuti/357756,https://www.transfermarkt.com/lorenzo-venuti/profil/spieler/240219,Lorenzo Venuti,18/19,Serie B,Right-Back,lorenzo-venuti_357756_18-19_SerieB.png,1,90,0,0,7.10,1,0,,,0,1,0,0,0,1,1,55,82.1,4,66.7,2,50.0,1,0,0,0,0,0,3,0,,,1,0,,0,,0,
loris-benito/67308,https://www.transfermarkt.com/loris-benito/profil/spieler/119085,Loris Benito,20/21,Ligue 1,Left-Back,loris-benito_67308_20-21_Ligue1.png,31,2653,0,0,6.73,31,0,8,1,0,31,0,15,1,2,31,1314,86.4,63,45.7,8,20.0,31,12,7,1,0,26,42,42,10,44,31,0,,0,,0,
